,SCH_NAME,de_total_enrollment,LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,COMBOKEY,JJ,SCH_GRADE_PS,SCH_GRADE_KG,SCH_GRADE_G01,SCH_GRADE_G02,SCH_GRADE_G03,SCH_GRADE_G04,SCH_GRADE_G05,SCH_GRADE_G06,SCH_GRADE_G07,SCH_GRADE_G08,SCH_GRADE_G09,SCH_GRADE_G10,SCH_GRADE_G11,SCH_GRADE_G12,SCH_GRADE_UG,SCH_UGDETAIL_HS,SCH_STATUS_SPED,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,SCH_STATUS_ALT,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_DUAL_IND,SCH_DUALENR_HI_M,SCH_DUALENR_HI_F,SCH_DUALENR_AM_M,SCH_DUALENR_AM_F,SCH_DUALENR_AS_M,SCH_DUALENR_AS_F,SCH_DUALENR_HP_M,SCH_DUALENR_HP_F,SCH_DUALENR_BL_M,SCH_DUALENR_BL_F,SCH_DUALENR_WH_M,SCH_DUALENR_WH_F,SCH_DUALENR_TR_M,SCH_DUALENR_TR_F,TOT_DUALENR_M,TOT_DUALENR_F,SCH_DUALENR_LEP_M,SCH_DUALENR_LEP_F,SCH_DUALENR_IDEA_M,SCH_DUALENR_IDEA_F,SCH_APENR_IND,SCH_APENR_HI_M,SCH_APENR_HI_F,SCH_APENR_AM_M,SCH_APENR_AM_F,SCH_APENR_AS_M,SCH_APENR_AS_F,SCH_APENR_HP_M,SCH_APENR_HP_F,SCH_APENR_BL_M,SCH_APENR_BL_F,SCH_APENR_WH_M,SCH_APENR_WH_F,SCH_APENR_TR_M,SCH_APENR_TR_F,TOT_APENR_M,TOT_APENR_F,SCH_APENR_LEP_M,SCH_APENR_LEP_F,SCH_APENR_IDEA_M,SCH_APENR_IDEA_F,SCH_IBENR_IND,SCH_IBENR_HI_M,SCH_IBENR_HI_F,SCH_IBENR_AM_M,SCH_IBENR_AM_F,SCH_IBENR_AS_M,SCH_IBENR_AS_F,SCH_IBENR_HP_M,SCH_IBENR_HP_F,SCH_IBENR_BL_M,SCH_IBENR_BL_F,SCH_IBENR_WH_M,SCH_IBENR_WH_F,SCH_IBENR_TR_M,SCH_IBENR_TR_F,TOT_IBENR_M,TOT_IBENR_F,SCH_IBENR_LEP_M,SCH_IBENR_LEP_F,SCH_IBENR_IDEA_M,SCH_IBENR_IDEA_F,combokey,TITLEI,LEAID_nces,LEA_NAME_nces,SCHID_nces,SCH_NAME_nces,SCH_TYPE_TEXT,SCH_TYPE,LEVEL,VIRTUAL,GSLO,GSHI,NMCNTY15,LOCALE15,LAT1516,LON1516
726,Futurus High School,2,WA,WASHINGTON,5301140,Centralia School District,3492,='530114003492',No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,5,0,0,0,0,0,0,2,0,23,20,2,2,29,27,0,0,0,4,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530114003492',Yes,5301140,Centralia School District,3492,Futurus High School,Alternative Education School,4,3,Missing,9,12,Lewis County,41,46.726185,-122.981839
727,Central High,2,CA,CALIFORNIA,622710,Los Angeles Unified,2908,='062271002908',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,197,140,2,2,5,2,2,0,29,11,5,5,2,0,242,160,65,29,94,37,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='062271002908',Yes,622710,Los Angeles Unified,2908,Central High,Alternative Education School,4,3,No,9,12,Los Angeles County,11,34.031654,-118.253877
728,RED ROCK RIDGE AREA LEARNING CNTR,2,MN,MINNESOTA,2700086,REGN 6 AND 8-SW/WC SRV COOPERATIVE,4169,='270008604169',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,5,5,0,0,0,0,0,2,0,2,29,17,5,2,39,28,0,0,19,10,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='270008604169',No,2700086,REGN 6 AND 8-SW/WC SRV COOPERATIVE,4169,RED ROCK RIDGE AREA LEARNING CNTR,Alternative Education School,4,3,No,9,12,Cottonwood County,33,43.866992,-95.10853
729,Washington Academy of Arts and Technology,2,WA,WASHINGTON,5302280,East Valley School District (Spokane),3240,='530228003240',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,5,5,2,0,0,2,0,0,2,0,56,59,2,2,67,68,5,8,10,0,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530228003240',Yes,5302280,East Valley School District (Spokane),3240,Washington Academy of Arts and Technology,Alternative Education School,4,4,Missing,KG,12,Spokane County,13,47.68466,-117.238351
731,Park School,2,IL,ILLINOIS,1700246,Evanston Dists 65/202 Jnt Agr,4578,='170024604578',No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,Yes,No,No,No,5,5,0,0,2,2,0,0,20,5,17,5,5,2,49,19,8,5,49,22,Yes,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='170024604578',No,1700246,Evanston Dists 65/202 Jnt Agr,4578,Park School,Special Education School,2,N,No,N,N,Cook County,13,42.033496,-87.683382
730,PI Program,2,WA,WASHINGTON,5301290,Chimacum School District,2630,='530129002630',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,5,2,2,0,0,0,2,0,2,0,23,32,2,5,36,39,0,0,7,0,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530129002630',No,5301290,Chimacum School District,2630,PI Program,Alternative Education School,4,4,Missing,KG,12,Jefferson County,41,48.013551,-122.778257
732,WEST CAREER ACADEMY,2,CO,COLORADO,803360,School District No. 1 in the county of Denver and State of C,6593,='080336006593',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,29,14,0,0,2,0,0,0,5,5,2,2,2,2,40,23,5,5,4,0,Yes,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='080336006593',Yes,803360,School District No. 1 in the county of Denver and State of C,6593,WEST CAREER ACADEMY,Alternative Education School,4,3,No,9,12,Denver County,11,39.73134,-104.994511
734,RISE Learning Center,2,IN,INDIANA,1800105,Southside Sp Srvs Of Marion Co,2502,='180010502502',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,2,2,0,0,5,2,0,0,14,2,68,20,8,2,97,28,0,0,94,28,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='180010502502',No,1800105,Southside Sp Srvs Of Marion Co,2502,RISE Learning Center,Regular School,1,4,No,KG,12,Marion County,11,39.6888,-86.137971
735,The Academy at Forest View,2,IL,ILLINOIS,1704170,Township HSD 214,116,='170417000116',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,26,8,0,0,2,0,0,0,5,0,23,11,2,2,58,21,14,2,52,22,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='170417000116',Yes,1704170,Township HSD 214,116,The Academy at Forest View,Regular School,1,3,No,9,12,Cook County,13,42.045695,-87.973827
739,District 7 Alternative School,2,IL,ILLINOIS,1713530,Edwardsville CUSD 7,5311,='171353005311',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,0,0,0,0,0,0,0,2,2,26,20,5,2,35,24,0,0,13,4,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='171353005311',Yes,1713530,Edwardsville CUSD 7,5311,District 7 Alternative School,Regular School,1,3,No,9,12,Madison County,21,38.78641,-89.975451
740,INDEPENDENT HILL & PACE WEST,2,VA,VIRGINIA,5103130,PRINCE WILLIAM CO PBLC SCHS,1302,='510313001302',No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,Yes,No,No,No,26,11,0,0,2,2,0,0,53,14,59,14,5,2,145,43,11,2,145,43,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='510313001302',No,5103130,PRINCE WILLIAM CO PBLC SCHS,1302,INDEPENDENT HILL,Special Education School,2,N,No,N,N,Prince William County,41,38.629728,-77.437408
741,Hope Academy,2,IN,INDIANA,1800059,Hope Academy,2386,='180005902386',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,Yes,2,2,0,0,0,0,0,0,2,2,11,8,0,2,15,14,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='180005902386',No,1800059,Hope Academy,2386,Hope Academy,Regular School,1,3,No,9,12,Marion County,11,39.90315,-86.040021
733,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,2,CO,COLORADO,803450,Douglas County School District No. Re 1,6218,='080345006218',No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,-9,No,No,No,Yes,14,8,2,0,2,2,0,0,0,0,71,53,5,5,94,68,0,0,10,4,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='080345006218',No,803450,Douglas County School District No. Re 1,6218,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,Alternative Education School,4,3,No,9,12,Douglas County,21,39.368646,-104.853797
743,Vineyard Alternative,2,CA,CALIFORNIA,622110,Livermore Valley Joint Unified,8877,='062211008877',No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,11,14,0,0,2,2,0,0,0,0,20,29,2,2,35,47,2,2,0,4,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='062211008877',No,622110,Livermore Valley Joint Unified,8877,Vineyard Alternative,Alternative Education School,4,4,No,1,12,Alameda County,23,37.676601,-121.740879
745,RED ROCK RIDGE SETTING IV,2,MN,MINNESOTA,2700086,REGN 6 AND 8-SW/WC SRV COOPERATIVE,4168,='270008604168',No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,Yes,No,No,No,2,0,0,0,0,2,0,0,2,0,35,5,8,2,47,9,0,0,43,7,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='270008604168',No,2700086,REGN 6 AND 8-SW/WC SRV COOPERATIVE,4168,RED ROCK RIDGE SETTING IV,Special Education School,2,4,No,1,12,Cottonwood County,33,43.866992,-95.10853
746,HORTON DISCIPLINARY ALTERNATIVE EDUCATION PROGRAM,2,TX,TEXAS,4844960,WESLACO ISD,9634,='484496009634',No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,62,26,0,0,0,0,0,0,0,0,0,0,0,0,62,26,20,14,13,0,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='484496009634',Yes,4844960,WESLACO ISD,9634,HORTON DISCIPLINARY ALTERNATIVE EDUCATION PROGRAM,Alternative Education School,4,4,Missing,5,12,Hidalgo County,21,26.162426,-97.986716
747,Ombudsman Chicago HS,2,IL,ILLINOIS,1709930,City of Chicago SD 299,6252,='170993006252',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,248,173,2,2,11,2,2,0,353,347,53,29,2,2,671,555,20,11,154,73,Yes,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='170993006252',Yes,1709930,City of Chicago SD 299,6252,Ombudsman Chicago HS,Regular School,1,3,No,9,12,Cook County,11,42.01728,-87.806911
748,RIDGEWAY ELEM.,2,MO,MISSOURI,2926490,RIDGEWAY R-V,1558,='292649001558',No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,No,2,0,0,0,0,0,0,0,0,0,29,32,0,0,31,32,0,0,4,4,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='292649001558',Yes,2926490,RIDGEWAY R-V,1558,RIDGEWAY ELEM.,Regular School,1,1,No,PK,6,Harrison County,42,40.375763,-93.936217
749,EAGLE ACADEMY,2,CO,COLORADO,803450,Douglas County School District No. Re 1,1527,='080345001527',No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,-9,No,No,No,Yes,14,5,2,0,2,2,0,0,2,0,62,44,2,2,84,53,2,0,16,10,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='080345001527',No,803450,Douglas County School District No. Re 1,1527,EAGLE ACADEMY,Alternative Education School,4,3,No,9,12,Douglas County,21,39.544968,-104.93267
750,NORTHWESTERN ELEM.,2,MO,MISSOURI,2922920,NORTHWESTERN R-I,1310,='292292001310',No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,No,0,0,0,0,0,0,0,0,0,0,53,44,0,0,53,44,0,0,19,13,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='292292001310',Yes,2922920,NORTHWESTERN R-I,1310,NORTHWESTERN ELEM.,Regular School,1,1,No,PK,6,Chariton County,43,39.587348,-93.129734
751,La Paloma High (Continuation),2,CA,CALIFORNIA,621600,Liberty Union High,2572,='062160002572',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,35,29,0,2,5,2,2,0,23,14,29,17,2,0,96,64,11,11,22,7,Yes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='062160002572',Yes,621600,Liberty Union High,2572,La Paloma High (Continuation),Alternative Education School,4,3,No,9,12,Contra Costa County,21,37.92048,-121.680521
753,VALLEY HIGH SCHOOL,2,UT,UTAH,4900420,JORDAN DISTRICT,329,='490042000329',No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,56,44,2,5,2,2,5,5,2,2,206,176,8,11,281,245,35,23,46,28,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='490042000329',No,4900420,JORDAN DISTRICT,329,VALLEY HIGH SCHOOL,Alternative Education School,4,3,No,7,12,Salt Lake County,21,40.55032,-111.901371
755,Learning Alt Branch  Harrisburg,2,IL,ILLINOIS,1700180,Edw/Glt/Hlt/Hdn/Pop/Sln/Wbh/Wn/Wh,2658,='170018002658',No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,0,0,0,0,0,0,0,0,0,2,5,8,2,0,7,10,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='170018002658',No,1700180,Edw/Glt/Hlt/Hdn/Pop/Sln/Wbh/Wn/Wh,2658,Learning Alt Branch  Harrisburg,Alternative Education School,4,4,No,6,12,Saline County,32,37.73817,-88.539158
754,Arizona Connections Academy,2,AZ,ARIZONA,400427,Arizona Connections Academy Charter School  Inc.,3160,='040042703160',No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,Yes,No,218,224,23,26,17,17,2,2,35,41,599,674,71,83,965,1067,8,5,142,76,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,2,11,0,0,2,11,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='040042703160',Yes,400427,Arizona Connections Academy Charter School  Inc.,3160,Arizona Connections Academy,Regular School,1,4,Yes,KG,12,Maricopa County,41,33.277024,-111.78437
756,BROOKLYN CENTER ACADEMY,2,MN,MINNESOTA,2706240,BROOKLYN CENTER SCHOOL DISTRICT,4824,='270624004824',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,5,5,0,2,5,2,0,0,11,14,2,2,2,0,25,25,0,0,0,4,Yes,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='270624004824',No,2706240,BROOKLYN CENTER SCHOOL DISTRICT,4824,BROOKLYN CENTER ACADEMY,Alternative Education School,4,3,No,9,12,Hennepin County,21,45.06281,-93.311441
757,WACONIA ALTERNATIVE LEARNING CENTER,2,MN,MINNESOTA,2741460,WACONIA PUBLIC SCHOOL DISTRICT,4597,='274146004597',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,5,11,2,2,0,0,2,0,2,2,20,23,0,0,31,38,0,0,13,10,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='274146004597',No,2741460,WACONIA PUBLIC SCHOOL DISTRICT,4597,WACONIA ALTERNATIVE LEARNING CENTER,Alternative Education School,4,4,No,1,12,Carver County,31,44.838687,-93.793347
758,Homer Flex School,2,AK,ALASKA,200390,Kenai Peninsula Borough School District,81,='020039000081',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,0,2,2,0,0,0,0,0,0,23,8,0,2,27,12,2,0,10,4,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='020039000081',Yes,200390,Kenai Peninsula Borough School District,81,Homer Flex School,Alternative Education School,4,3,No,9,12,Kenai Peninsula Borough,43,59.64983,-151.518831
759,Griffin Bay School,2,WA,WASHINGTON,5307650,San Juan Island School District,3136,='530765003136',No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,0,0,0,0,0,0,0,0,0,5,5,0,0,7,5,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530765003136',Yes,5307650,San Juan Island School District,3136,Griffin Bay School,Alternative Education School,4,4,Missing,KG,12,San Juan County,43,48.534712,-123.024016
760,WACONIA AREA LEARNING CENTER SS/AS,2,MN,MINNESOTA,2741460,WACONIA PUBLIC SCHOOL DISTRICT,4586,='274146004586',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,5,11,2,2,0,0,2,0,2,2,20,23,2,0,33,38,0,0,13,10,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='274146004586',No,2741460,WACONIA PUBLIC SCHOOL DISTRICT,4586,WACONIA AREA LEARNING CENTER SS/AS,Alternative Education School,4,3,No,9,12,Carver County,31,44.838687,-93.793347
761,Discovery,2,WA,WASHINGTON,5308160,South Kitsap School District,1355,='530816001355',No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,-9,No,No,No,Yes,8,11,2,5,2,0,0,0,5,0,80,65,14,8,111,89,0,0,19,10,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530816001355',Yes,5308160,South Kitsap School District,1355,Discovery,Alternative Education School,4,3,Missing,9,12,Kitsap County,22,47.52943,-122.600351
763,MOLLY CREEK AREA LEARNING CENTER,2,MN,MINNESOTA,2738280,SWANVILLE PUBLIC SCHOOL DISTRICT,2532,='273828002532',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,0,0,0,0,0,0,0,0,0,8,5,0,0,10,5,0,0,4,0,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='273828002532',No,2738280,SWANVILLE PUBLIC SCHOOL DISTRICT,2532,MOLLY CREEK AREA LEARNING CENTER,Alternative Education School,4,3,No,7,12,Morrison County,42,45.910575,-94.641137
762,White County 9th Grade Academy,2,GA,GEORGIA,1305670,White County,3463,='130567003463',No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,-9,No,No,No,No,5,5,2,0,2,2,0,0,5,5,146,128,8,8,168,148,2,2,19,19,Yes,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,8,11,0,2,8,13,0,0,0,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='130567003463',No,1305670,White County,3463,White County 9th Grade Academy,Regular School,1,4,No,9,9,White County,32,34.604241,-83.770944
765,Secondary Options,2,WA,WASHINGTON,5309100,Tumwater School District,2688,='530910002688',No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,11,11,0,2,2,0,0,0,2,2,50,41,2,5,67,61,0,0,7,4,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530910002688',Yes,5309100,Tumwater School District,2688,Secondary Options,Alternative Education School,4,3,Missing,8,12,Thurston County,13,46.978132,-122.948194
764,Cowlitz Prairie Academy,2,WA,WASHINGTON,5308910,Toledo School District,3310,='530891003310',No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,No,No,No,Yes,2,2,2,0,0,0,0,0,0,0,14,26,2,2,20,30,0,0,4,0,Yes,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,='530891003310',No,5308910,Toledo School District,3310,Cowlitz Prairie Academy,Regular School,1,3,Missing,7,12,Lewis County,42,46.4405,-122.8495
